N,Okrug,Rooms,Price,Totsp,Livesp,Kitsp,Dolgota,Shirota,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,View,Elevator
149382754,2.0,2.0,8600000.0,54.0,32.0,9.0,37.604457,55.862035,12.08335410203888,1.0,1.0,0.0,1.0,1.0,7.0,14.0,0.0,двор,1.0
151080691,2.0,4.0,8600000.0,64.5,45.0,6.5,37.607314,55.872753,13.260031596564462,14.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,двор,1.0
147992562,2.0,3.0,8600000.0,58.0,44.0,6.0,37.689536,55.88308,15.028250794013069,27.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,двор,1.0
151049448,2.0,1.0,8602800.0,53.6,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,18.0,18.0,1.0,–,0.0
151098468,2.0,2.0,8605636.0,54.3,,,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,4.0,18.0,1.0,улица,1.0
149835971,2.0,3.0,8629416.0,58.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,14.0,16.0,1.0,–,0.0
149827905,2.0,1.0,8649456.0,44.6,21.3,10.2,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,2.0,11.0,1.0,двор,1.0
150888643,2.0,3.0,8650000.0,63.0,45.0,6.6,37.591512,55.899179,16.271460946827425,5.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0,двор и улица,1.0
150638426,2.0,2.0,8700000.0,42.0,26.0,6.0,37.601888,55.82402,7.8979894983941605,17.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,улица,0.0
144889602,2.0,1.0,8700000.0,48.2,20.0,14.0,37.647297,55.811989,6.704095458764435,6.0,1.0,1.0,0.0,1.0,4.0,21.0,1.0,двор,1.0
150823362,2.0,3.0,8700000.0,60.0,38.8,8.2,37.615569,55.871051,13.050517472592048,12.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0,двор и улица,1.0
150215561,2.0,3.0,8700000.0,62.0,41.0,8.5,37.617527,55.870991,13.041939246484203,12.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0,двор,1.0
150314852,2.0,3.0,17865000.0,104.4,,,37.618273,55.805174,5.7234522788001545,15.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,–,1.0
150009525,2.0,3.0,11950000.0,63.5,44.2,7.0,37.621004,55.818994,7.25973761641947,12.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0,двор и улица,1.0
50326138,2.0,1.0,8963500.0,45.5,,,37.648183,55.811765,6.694469211971844,10.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,двор,1.0
148602208,2.0,3.0,8700000.0,59.0,45.0,6.0,37.665758,55.890603,15.489166179602767,3.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,двор и улица,1.0
149835891,2.0,1.0,8702560.0,49.9,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,18.0,18.0,1.0,–,0.0
150530142,2.0,1.0,8710000.0,50.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,20.0,20.0,1.0,–,0.0
150977778,2.0,2.0,8750000.0,53.0,30.0,8.2,37.666486,55.87139,13.40556378220176,3.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,двор и улица,1.0
150693465,2.0,2.0,8750000.0,51.0,31.3,10.0,37.622693,55.816171,6.947782889631131,12.0,1.0,1.0,1.0,1.0,4.0,16.0,0.0,двор,1.0
140345680,2.0,1.0,8754588.0,43.7,12.6,20.4,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,13.0,24.0,1.0,двор,1.0
48074644,2.0,1.0,8790000.0,44.0,13.0,17.1,37.684748,55.867112,13.244709016227995,20.0,1.0,1.0,0.0,1.0,14.0,22.0,1.0,двор и улица,1.0
150807446,2.0,2.0,8800000.0,55.0,28.0,12.0,37.599543,55.869678,12.957024786561995,10.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,двор,1.0
151071824,2.0,3.0,8800000.0,72.0,43.0,9.0,37.585583,55.902843,16.719655671239327,6.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0,двор,1.0
149382737,2.0,1.0,8800000.0,36.0,20.0,8.7,37.643273,55.813693,6.82906240575548,7.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,двор,1.0
140345751,2.0,1.0,8806775.0,42.4,17.9,11.1,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,6.0,15.0,1.0,двор,1.0
148181155,2.0,2.0,8808800.0,67.0,55.0,,37.618273,55.805174,5.7234522788001545,10.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,двор,0.0
149571326,2.0,2.0,8830500.0,50.5,31.8,8.8,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,8.0,18.0,1.0,улица,1.0
150428210,2.0,2.0,8850000.0,46.0,33.0,9.0,37.65894,55.817881,7.5426422551004055,15.0,1.0,1.0,0.0,1.0,11.0,12.0,0.0,двор,1.0
140345666,2.0,1.0,8870808.0,44.7,15.2,13.1,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,10.0,24.0,1.0,двор,1.0
149835749,2.0,2.0,8896580.0,58.3,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,2.0,18.0,1.0,–,0.0
150955746,2.0,1.0,8900000.0,39.0,19.1,8.0,37.649894,55.855093,11.428638885420403,4.0,1.0,0.0,1.0,1.0,13.0,17.0,0.0,двор,1.0
150072965,2.0,3.0,8900000.0,60.0,40.0,6.0,37.653164,55.816657,7.303019515414703,10.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
150828305,2.0,3.0,8950000.0,65.0,41.0,8.0,37.606891,55.890921,15.278536640303152,10.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,двор,1.0
150951967,2.0,2.0,8950000.0,45.0,28.0,7.0,37.646606,55.830832,8.737393049153201,15.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,двор,1.0
50751963,2.0,2.0,8950000.0,52.0,30.0,9.0,37.653873,55.86549,12.609846486009337,10.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0,двор и улица,1.0
150041277,2.0,2.0,8970000.0,51.0,31.0,10.0,37.625837,55.874294,13.413700246121142,10.0,0.0,0.0,1.0,1.0,15.0,16.0,0.0,улица,1.0
150307177,2.0,3.0,8990000.0,62.0,44.0,6.0,37.663979,55.887099,15.08583474338422,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,двор и улица,1.0
149551196,2.0,3.0,8990000.0,65.0,46.0,8.0,37.597639,55.898614,16.171890342588267,6.0,1.0,0.0,1.0,1.0,4.0,12.0,0.0,двор и улица,1.0
150424030,2.0,3.0,8990000.0,64.5,46.0,8.0,37.597639,55.898614,16.171890342588267,5.0,1.0,0.0,1.0,1.0,4.0,12.0,0.0,двор и улица,1.0
149383048,2.0,1.0,8990000.0,44.0,21.0,12.0,37.667564,55.836838,9.712504842945796,5.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0,двор,1.0
50872193,2.0,4.0,8999999.0,63.0,50.0,6.4,37.640255,55.880106,14.112413461237361,10.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,двор,1.0
138484243,2.0,2.0,9000000.0,54.0,33.0,10.0,37.700873,55.85529,12.376509157533834,20.0,0.0,0.0,1.0,1.0,14.0,17.0,0.0,двор,1.0
150128279,2.0,1.0,9000000.0,35.0,20.0,10.0,37.58552,55.89137,15.455835642498247,7.0,1.0,0.0,1.0,1.0,14.0,22.0,0.0,–,1.0
149523477,2.0,3.0,9000000.0,72.0,50.9,10.0,37.715821,55.875178,14.774962367508678,10.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,двор и улица,0.0
150816914,2.0,3.0,9000000.0,60.0,39.0,8.0,37.667222,55.892133,15.673329996493221,9.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
146471414,2.0,2.0,9000000.0,42.0,25.5,6.0,37.651053,55.810086,6.56570979055999,7.0,1.0,0.0,1.0,1.0,2.0,9.0,0.0,двор и улица,1.0
48075394,2.0,0.0,9001866.0,47.0,14.0,19.0,37.684748,55.867112,13.244709016227995,20.0,1.0,1.0,0.0,0.0,11.0,22.0,1.0,двор,1.0
151098498,2.0,2.0,9034400.0,49.1,31.8,8.8,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,16.0,18.0,1.0,улица,1.0
150495935,2.0,3.0,9049668.0,57.7,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,2.0,16.0,1.0,–,0.0
149838401,2.0,2.0,9050000.0,48.0,30.0,8.0,37.664698,55.829183,8.848113923356795,15.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,двор,1.0
147000732,2.0,2.0,9079150.0,50.3,20.3,18.1,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,11.0,18.0,1.0,улица,1.0
149686080,2.0,2.0,9079700.0,53.4,20.3,18.1,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,4.0,18.0,1.0,улица,1.0
149799262,2.0,1.0,9081000.0,46.8,46.8,,37.636706,55.800438,5.302202775164533,12.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0,двор,1.0
149952268,2.0,1.0,9081000.0,46.8,38.4,8.0,37.636706,55.800438,5.302202775164533,7.0,1.0,1.0,0.0,0.0,7.0,8.0,1.0,улица,1.0
147474018,2.0,2.0,9090000.0,52.3,30.1,8.3,37.675532,55.889386,15.481507399054752,8.0,0.0,0.0,1.0,1.0,11.0,12.0,0.0,двор,1.0
150944299,2.0,2.0,9090000.0,53.0,31.0,8.3,37.675532,55.889386,15.481507399054752,12.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0,двор,1.0
150452191,2.0,2.0,9100000.0,48.6,31.0,9.5,37.634083,55.852197,10.987520714998732,10.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,двор,1.0
145713936,2.0,2.0,9100000.0,45.0,28.0,7.0,37.621004,55.818994,7.25973761641947,19.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,двор и улица,1.0
150602175,2.0,2.0,9113600.0,64.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,8.0,20.0,1.0,–,0.0
150982828,2.0,1.0,9114300.0,49.2,18.0,12.0,37.68491,55.872238,13.791290272527107,15.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,двор,1.0
149443048,2.0,1.0,9150000.0,48.5,,,37.684748,55.867112,13.244709016227995,15.0,1.0,1.0,0.0,0.0,12.0,23.0,1.0,–,1.0
149835942,2.0,3.0,9157188.0,58.2,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,5.0,16.0,1.0,–,0.0
149519488,2.0,1.0,9163000.0,52.4,20.7,15.0,37.678348,55.861503,12.53035001338212,,1.0,0.0,0.0,1.0,6.0,16.0,1.0,–,0.0
149835758,2.0,2.0,9171360.0,59.4,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,6.0,18.0,1.0,–,0.0
150602183,2.0,2.0,9190400.0,64.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,14.0,20.0,1.0,–,0.0
149835799,2.0,2.0,9190400.0,64.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,19.0,20.0,1.0,–,0.0
149835794,2.0,2.0,9190400.0,64.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,15.0,20.0,1.0,–,0.0
150602186,2.0,2.0,9190400.0,64.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,16.0,20.0,1.0,–,0.0
150946677,2.0,2.0,9200000.0,60.0,34.0,12.0,37.590686,55.875213,13.632253505815761,15.0,1.0,0.0,1.0,1.0,5.0,22.0,0.0,–,1.0
145493808,2.0,2.0,9200000.0,45.0,29.0,7.0,37.641009,55.836757,9.32887163929951,10.0,1.0,0.0,1.0,1.0,6.0,14.0,0.0,двор,1.0
149432595,2.0,3.0,9200000.0,60.0,38.2,8.0,37.566386,55.896312,16.202816367858745,19.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,двор,1.0
150447767,2.0,2.0,9200000.0,50.0,28.4,11.1,37.601834,55.865879,12.52307874847597,4.0,1.0,0.0,1.0,1.0,4.0,15.0,0.0,двор и улица,1.0
150903381,2.0,2.0,9200000.0,53.6,31.4,9.0,37.55019,55.906456,17.530312366938755,12.0,0.0,0.0,1.0,1.0,10.0,17.0,0.0,двор и улица,1.0
149812705,2.0,2.0,9200000.0,52.0,32.0,7.0,37.589976,55.832642,8.972549211187246,5.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,двор,0.0
150731317,2.0,1.0,9200000.0,45.0,18.0,10.0,37.638988,55.867536,12.71339506172802,7.0,0.0,0.0,0.0,1.0,5.0,25.0,0.0,двор,1.0
149835762,2.0,2.0,9201060.0,59.4,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,10.0,18.0,1.0,–,0.0
149443049,2.0,1.0,9216929.0,46.9,,,37.684748,55.867112,13.244709016227995,15.0,1.0,1.0,0.0,0.0,12.0,23.0,1.0,–,1.0
150925744,2.0,1.0,9241778.0,52.0,34.0,13.0,37.658338,55.835483,9.405687143555202,5.0,0.0,1.0,0.0,0.0,25.0,37.0,0.0,улица,1.0
150602166,2.0,2.0,9242640.0,59.5,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,17.0,18.0,1.0,–,0.0
150602164,2.0,2.0,9242640.0,59.5,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,15.0,18.0,1.0,–,0.0
148015021,2.0,1.0,9248233.0,40.6,19.0,10.3,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,7.0,11.0,1.0,двор,1.0
150098558,2.0,2.0,9250000.0,54.0,30.0,10.0,37.640596,55.879531,14.050687024559537,10.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,двор и улица,1.0
149523112,2.0,2.0,9275886.0,47.2,30.0,10.0,37.684748,55.867112,13.244709016227995,15.0,1.0,1.0,0.0,0.0,11.0,23.0,1.0,двор,0.0
150996805,2.0,3.0,9280000.0,64.0,44.0,7.0,37.646893,55.876849,13.796335589904617,15.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,двор и улица,1.0
149519485,2.0,1.0,9288000.0,58.1,22.4,16.0,37.678348,55.861503,12.53035001338212,,1.0,0.0,0.0,1.0,2.0,16.0,1.0,–,0.0
150508166,2.0,2.0,9292950.0,53.5,20.3,18.1,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,6.0,18.0,1.0,улица,1.0
151021234,2.0,1.0,9295000.0,41.4,21.5,10.0,37.638988,55.867536,12.71339506172802,4.0,0.0,0.0,1.0,1.0,16.0,25.0,0.0,улица,1.0
150638404,2.0,2.0,9300000.0,44.0,32.0,5.0,37.658221,55.82268,8.03571260352292,10.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,улица,1.0
51067573,2.0,3.0,9300000.0,65.0,46.0,8.0,37.597612,55.889492,15.161714130848416,11.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,двор и улица,1.0
149519496,2.0,2.0,9655800.0,58.5,31.2,10.6,37.678348,55.861503,12.53035001338212,,1.0,0.0,0.0,1.0,1.0,16.0,1.0,–,0.0
40491797,2.0,2.0,5873280.0,35.7,27.1,,37.669356,55.869347,13.22464290232629,3.0,1.0,1.0,0.0,1.0,6.0,17.0,1.0,двор,1.0
148193368,2.0,2.0,7100000.0,48.0,30.0,7.0,37.682862,55.878798,14.454511257080233,22.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,улица,1.0
22106042,2.0,2.0,9300000.0,54.8,36.0,8.0,37.671885,55.867945,13.111347044850715,6.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,двор,0.0
148276527,2.0,2.0,9300000.0,59.0,29.3,12.0,37.640596,55.879531,14.050687024559537,15.0,1.0,0.0,0.0,1.0,4.0,14.0,0.0,двор,1.0
150575061,2.0,3.0,9300000.0,64.0,37.4,8.0,37.622055,55.889144,15.060329401669279,15.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,двор,1.0
150336705,2.0,2.0,9300000.0,52.0,31.6,9.0,37.664851,55.868425,13.06166282312523,2.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,двор,1.0
149827916,2.0,1.0,9341645.0,44.1,21.3,10.2,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,двор,1.0
149835980,2.0,1.0,9343070.0,54.2,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,16.0,16.0,1.0,–,0.0
149712884,2.0,2.0,9350000.0,51.8,30.7,10.2,37.625837,55.874294,13.413700246121142,5.0,0.0,0.0,0.0,1.0,14.0,17.0,0.0,улица,0.0
149835986,2.0,2.0,9352530.0,60.3,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,4.0,20.0,1.0,–,0.0
50325877,2.0,1.0,9363200.0,53.2,,,37.648183,55.811765,6.694469211971844,10.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,двор,1.0
150602326,2.0,2.0,9368360.0,59.9,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,7.0,20.0,1.0,–,0.0
150508158,2.0,2.0,9368625.0,62.3,23.3,20.4,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,2.0,18.0,1.0,улица,1.0
149835772,2.0,1.0,9377500.0,60.6,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,18.0,18.0,1.0,–,0.0
150602294,2.0,3.0,9391488.0,59.2,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,6.0,16.0,1.0,–,0.0
150602299,2.0,3.0,9391488.0,59.2,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,8.0,16.0,1.0,–,0.0
150495948,2.0,2.0,9398310.0,59.9,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,10.0,20.0,1.0,–,0.0
150602327,2.0,2.0,9398310.0,59.9,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,9.0,20.0,1.0,–,0.0
150508149,2.0,2.0,9421181.0,59.3,22.1,20.6,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,4.0,18.0,1.0,улица,1.0
149835955,2.0,3.0,9421088.0,59.3,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,9.0,16.0,1.0,–,0.0
150602303,2.0,3.0,9421088.0,59.3,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,10.0,16.0,1.0,–,0.0
150495943,2.0,2.0,9430600.0,61.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,2.0,20.0,1.0,–,0.0
150602340,2.0,2.0,9440240.0,60.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,19.0,20.0,1.0,–,0.0
148246927,2.0,2.0,9450000.0,54.0,31.0,10.0,37.6471,55.885711,14.776260944400207,7.0,0.0,0.0,1.0,1.0,10.0,12.0,0.0,двор,1.0
149835777,2.0,3.0,9458526.0,65.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,3.0,20.0,1.0,–,0.0
151075051,2.0,2.0,9500000.0,40.0,25.0,7.0,37.650666,55.81908,7.520102355472613,10.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,двор,1.0
150534469,2.0,3.0,9500000.0,65.0,49.0,7.5,37.649768,55.87391,13.49572967501738,11.0,1.0,0.0,0.0,1.0,4.0,12.0,0.0,двор,1.0
150684877,2.0,1.0,7223040.0,43.2,18.5,10.0,37.68491,55.872238,13.791290272527107,15.0,1.0,0.0,0.0,0.0,3.0,12.0,1.0,двор,1.0
151001220,2.0,1.0,9300000.0,38.0,19.0,9.0,37.601142,55.78849,4.039794222630539,11.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0,улица,0.0
151088842,2.0,2.0,9500000.0,51.5,30.7,8.3,37.71115,55.867879,13.915487371168572,5.0,0.0,0.0,1.0,1.0,9.0,17.0,0.0,двор,1.0
150917355,2.0,2.0,9500000.0,59.0,38.0,,37.669944,55.889558,15.425773209517365,8.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,улица,0.0
148251562,2.0,3.0,9500000.0,72.0,43.0,9.0,37.55019,55.906456,17.530312366938755,15.0,1.0,0.0,1.0,1.0,5.0,17.0,0.0,двор и улица,1.0
50642814,2.0,3.0,9500000.0,65.0,45.0,7.5,37.667204,55.884731,14.865736045087345,8.0,1.0,1.0,1.0,1.0,3.0,9.0,0.0,двор,0.0
147498806,2.0,3.0,9500000.0,58.0,40.0,6.0,37.610044,55.866061,12.50783017352724,6.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,двор и улица,1.0
150460663,2.0,1.0,9500000.0,38.4,20.0,10.0,37.624256,55.822599,7.6652392510227605,15.0,1.0,0.0,1.0,1.0,10.0,22.0,0.0,двор,1.0
150269685,2.0,3.0,9500000.0,58.0,38.0,5.5,37.635269,55.80954,6.282788232301313,3.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,двор,0.0
150703383,2.0,1.0,9500000.0,40.4,15.7,12.0,37.650343,55.855987,11.531298417431229,4.0,1.0,1.0,1.0,1.0,4.0,16.0,0.0,двор,1.0
51584104,2.0,3.0,9500000.0,51.1,34.5,6.0,37.648465,55.889699,15.226574521794294,13.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0,двор и улица,1.0
150949747,2.0,4.0,9500000.0,83.0,60.0,9.4,37.680975,55.864813,12.93020573616075,18.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,улица,1.0
149835774,2.0,3.0,9527744.0,65.6,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,2.0,20.0,1.0,–,0.0
150886868,2.0,2.0,9530000.0,50.0,34.0,16.0,37.614572,55.889442,15.096355237532,10.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
150931654,2.0,2.0,9530000.0,50.0,34.0,,37.614572,55.889442,15.096355237532,7.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
140345337,2.0,1.0,9540752.0,43.4,13.5,13.0,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,5.0,24.0,1.0,двор,1.0
150602171,2.0,3.0,9542896.0,65.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,6.0,20.0,1.0,–,0.0
151097746,2.0,2.0,9552636.0,50.0,20.3,18.1,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,5.0,18.0,1.0,улица,1.0
149519491,2.0,1.0,9561750.0,52.3,20.7,15.0,37.678348,55.861503,12.53035001338212,,1.0,0.0,0.0,1.0,10.0,16.0,1.0,–,0.0
151085397,2.0,1.0,9565360.0,43.4,25.0,5.0,37.645124,55.811359,6.602580609970315,8.0,1.0,1.0,0.0,1.0,4.0,24.0,1.0,двор,1.0
140345793,2.0,1.0,9567973.0,45.2,20.4,11.1,37.637506,55.848134,10.557503982949152,1.0,1.0,1.0,0.0,1.0,8.0,11.0,1.0,двор,1.0
149096570,2.0,2.0,9570940.0,53.3,20.3,18.1,37.618053,55.850616,10.776122802721035,10.0,1.0,1.0,0.0,0.0,12.0,18.0,1.0,улица,1.0
149835789,2.0,3.0,9575346.0,65.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,12.0,20.0,1.0,–,0.0
150602182,2.0,3.0,9575346.0,65.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,13.0,20.0,1.0,–,0.0
149835785,2.0,3.0,9575346.0,65.0,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,10.0,20.0,1.0,–,0.0
150495949,2.0,2.0,9586590.0,61.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,11.0,20.0,1.0,–,0.0
150602328,2.0,2.0,9586590.0,61.1,,,37.578073,55.848943,10.905365432543189,,1.0,0.0,0.0,0.0,10.0,20.0,1.0,–,0.0
147718236,3.0,1.0,13257000.0,49.0,20.0,14.0,37.711344,55.799969,7.6932654495222845,7.0,1.0,1.0,0.0,1.0,11.0,13.0,1.0,двор,1.0
150927921,3.0,3.0,12300000.0,65.7,42.0,8.0,37.676655,55.785402,5.005000205996258,3.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,двор,1.0
142821828,3.0,2.0,16400000.0,73.0,48.0,14.0,37.700649,55.820273,8.960044268599537,7.0,0.0,0.0,0.0,1.0,8.0,29.0,0.0,двор и улица,1.0
151016778,3.0,0.0,2950000.0,45.0,40.0,,37.800892,55.816465,13.291854741849065,10.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,двор,0.0
150692460,3.0,1.0,3050000.0,13.0,9.0,2.0,37.727427,55.766734,6.885722570583571,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,двор,0.0
148985302,3.0,1.0,3300000.0,13.3,9.0,1.0,37.800299,55.807107,12.745905084660468,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,двор,0.0
24503572,3.0,1.0,3600000.0,16.0,14.0,,37.796813,55.724738,11.54264065503467,10.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,двор,0.0
43369704,3.0,1.0,3600000.0,15.0,13.0,2.0,37.818957,55.790879,13.11769881309297,12.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,двор,0.0
47093572,3.0,0.0,3600000.0,16.4,14.4,2.0,37.818957,55.790879,13.11769881309297,20.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,двор и улица,0.0
150871186,3.0,0.0,3650000.0,16.4,14.0,,37.818957,55.790879,13.11769881309297,10.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,двор и улица,0.0
47666464,3.0,0.0,3650000.0,16.2,14.2,2.0,37.818957,55.790879,13.11769881309297,16.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,двор и улица,0.0
149772232,3.0,1.0,3800000.0,24.5,17.0,4.0,37.760081,55.744505,8.838783671040954,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,двор,0.0
50164795,3.0,1.0,3990000.0,49.0,22.0,10.0,37.865578,55.729569,15.620621510417202,5.0,0.0,1.0,0.0,1.0,22.0,25.0,1.0,двор и улица,1.0
148646744,3.0,1.0,4000000.0,27.0,19.0,4.5,37.7782,55.803555,11.344546409324506,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,двор,0.0
149006586,3.0,2.0,4000000.0,38.2,24.0,7.0,37.820151,55.741835,12.609280234684089,18.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,двор и улица,0.0
146147955,3.0,2.0,4100000.0,46.0,32.0,6.5,37.857414,55.713086,15.55372893245963,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,двор,0.0
150445217,3.0,1.0,4100000.0,24.0,16.0,4.0,37.760081,55.744505,8.838783671040954,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,двор,0.0
150444898,3.0,1.0,4100000.0,24.0,16.0,4.0,37.760081,55.744505,8.838783671040954,12.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,двор,0.0
